timestamp, value
datetime, int
T,
2015-10-27 20:19:52.562531, 449
2015-10-27 20:19:52.562597, 446
2015-10-27 20:19:52.578326, 443
2015-10-27 20:19:52.578434, 441
2015-10-27 20:19:52.578500, 440
2015-10-27 20:19:52.578563, 441
2015-10-27 20:19:52.594407, 442
2015-10-27 20:19:52.594496, 440
2015-10-27 20:19:52.594562, 439
2015-10-27 20:19:52.610536, 438
2015-10-27 20:19:52.610625, 441
2015-10-27 20:19:52.610692, 444
2015-10-27 20:19:52.626481, 446
2015-10-27 20:19:52.626570, 448
2015-10-27 20:19:52.626634, 453
2015-10-27 20:19:52.642386, 453
2015-10-27 20:19:52.642476, 450
2015-10-27 20:19:52.642542, 454
2015-10-27 20:19:52.658811, 459
2015-10-27 20:19:52.658904, 459
2015-10-27 20:19:52.658968, 455
2015-10-27 20:19:52.674231, 458
2015-10-27 20:19:52.674310, 463
2015-10-27 20:19:52.674406, 463
2015-10-27 20:19:52.690448, 459
2015-10-27 20:19:52.690563, 459
2015-10-27 20:19:52.690628, 462
2015-10-27 20:19:52.706311, 462
2015-10-27 20:19:52.706400, 467
2015-10-27 20:19:52.706464, 468
2015-10-27 20:19:52.722279, 468
2015-10-27 20:19:52.722369, 472
2015-10-27 20:19:52.722433, 474
2015-10-27 20:19:52.738179, 475
2015-10-27 20:19:52.738274, 476
2015-10-27 20:19:52.738339, 477
2015-10-27 20:19:52.754350, 475
2015-10-27 20:19:52.754479, 471
2015-10-27 20:19:52.754546, 471
2015-10-27 20:19:52.770268, 472
2015-10-27 20:19:52.770401, 480
2015-10-27 20:19:52.770470, 486
2015-10-27 20:19:52.786273, 487
2015-10-27 20:19:52.786366, 485
2015-10-27 20:19:52.786432, 481
2015-10-27 20:19:52.802126, 479
2015-10-27 20:19:52.802234, 476
2015-10-27 20:19:52.802300, 479
2015-10-27 20:19:52.818368, 484
2015-10-27 20:19:52.818514, 486
2015-10-27 20:19:52.818580, 488
2015-10-27 20:19:52.834164, 486
2015-10-27 20:19:52.834270, 480
2015-10-27 20:19:52.834337, 481
2015-10-27 20:19:52.834399, 487
2015-10-27 20:19:52.850196, 489
2015-10-27 20:19:52.850285, 489
2015-10-27 20:19:52.850351, 490
2015-10-27 20:19:52.866395, 490
2015-10-27 20:19:52.866486, 488
2015-10-27 20:19:52.866550, 490
2015-10-27 20:19:52.882304, 495
2015-10-27 20:19:52.882394, 494
2015-10-27 20:19:52.882459, 491
2015-10-27 20:19:52.898124, 489
2015-10-27 20:19:52.898218, 487
2015-10-27 20:19:52.898294, 485
2015-10-27 20:19:52.914245, 490
2015-10-27 20:19:52.914334, 499
2015-10-27 20:19:52.914399, 501
2015-10-27 20:19:52.930078, 499
2015-10-27 20:19:52.930165, 492
2015-10-27 20:19:52.930343, 492
2015-10-27 20:19:52.946327, 499
2015-10-27 20:19:52.946503, 502
2015-10-27 20:19:52.946699, 512
2015-10-27 20:19:52.962396, 515
2015-10-27 20:19:52.962540, 513
2015-10-27 20:19:52.962678, 509
2015-10-27 20:19:52.978362, 506
2015-10-27 20:19:52.978453, 505
2015-10-27 20:19:52.978639, 506
2015-10-27 20:19:52.994025, 508
2015-10-27 20:19:52.994118, 510
2015-10-27 20:19:52.994193, 510
2015-10-27 20:19:53.010248, 504
2015-10-27 20:19:53.010368, 503
2015-10-27 20:19:53.010433, 508
2015-10-27 20:19:53.026291, 510
2015-10-27 20:19:53.026384, 508
2015-10-27 20:19:53.026449, 508
2015-10-27 20:19:53.042191, 512
2015-10-27 20:19:53.042303, 518
2015-10-27 20:19:53.042370, 520
2015-10-27 20:19:53.057962, 521
2015-10-27 20:19:53.058069, 519
2015-10-27 20:19:53.058136, 514
2015-10-27 20:19:53.074204, 510
2015-10-27 20:19:53.074362, 506
2015-10-27 20:19:53.074529, 505
2015-10-27 20:19:53.074595, 503
2015-10-27 20:19:53.090332, 497
2015-10-27 20:19:53.090463, 495
2015-10-27 20:19:53.090530, 499
2015-10-27 20:19:53.106026, 499
2015-10-27 20:19:53.106169, 502
2015-10-27 20:19:53.106388, 503
2015-10-27 20:19:53.122317, 506
2015-10-27 20:19:53.122410, 505
2015-10-27 20:19:53.122475, 504
2015-10-27 20:19:53.138075, 514
2015-10-27 20:19:53.138163, 520
2015-10-27 20:19:53.138229, 522
2015-10-27 20:19:53.154288, 518
2015-10-27 20:19:53.154393, 514
2015-10-27 20:19:53.154458, 517
2015-10-27 20:19:53.170258, 519
2015-10-27 20:19:53.170374, 520
2015-10-27 20:19:53.170438, 519
2015-10-27 20:19:53.185961, 509
2015-10-27 20:19:53.186050, 494
2015-10-27 20:19:53.186114, 489
2015-10-27 20:19:53.202415, 511
2015-10-27 20:19:53.202627, 549
2015-10-27 20:19:53.202767, 640
2015-10-27 20:19:53.218167, 750
2015-10-27 20:19:53.218288, 837
2015-10-27 20:19:53.218353, 895
2015-10-27 20:19:53.234129, 876
2015-10-27 20:19:53.234223, 749
2015-10-27 20:19:53.234288, 549
2015-10-27 20:19:53.250137, 417
